image_name,split,contrast,correlation,energy,homogeneity,label
trashnet_cardboard1.jpg,train,51.11014573991031,0.9745250013437136,0.03330155620614896,0.3493347362635906,recycle
trashnet_cardboard100.jpg,train,191.46174327354262,0.9510746346413186,0.043263897923320076,0.4937883728875201,recycle
trashnet_cardboard101.jpg,train,47.03821668802051,0.9949877159427573,0.03616395763490602,0.41585649439270084,recycle
trashnet_cardboard103.jpg,train,50.124119154388204,0.9802686976290788,0.02379121772150761,0.25541420817643296,recycle
trashnet_cardboard104.jpg,train,76.33305973734784,0.9622354416415392,0.03469614719254397,0.35674830213473746,recycle
trashnet_cardboard105.jpg,train,402.41079436258815,0.8868227804865003,0.025984498273202237,0.2732763406050228,recycle
trashnet_cardboard106.jpg,train,385.5973734785394,0.9292399809432106,0.034065904704761146,0.27415646376306513,recycle
trashnet_cardboard107.jpg,train,145.62972453555415,0.9360596347322627,0.022584349257207835,0.21509650369181665,recycle
trashnet_cardboard108.jpg,train,255.60662235746312,0.8900135542971109,0.03088649468423988,0.2984139832474745,recycle
trashnet_cardboard109.jpg,train,41.10830397181293,0.990971083126144,0.06807611103914189,0.42867354455112294,recycle
trashnet_cardboard11.jpg,train,215.34747357463164,0.9483708879745855,0.028628374834335005,0.3032395494072673,recycle
trashnet_cardboard112.jpg,train,131.36128683536197,0.9850364568413498,0.06898122905382296,0.4819261028887778,recycle
trashnet_cardboard114.jpg,train,56.82030749519539,0.987076128344746,0.028812298070332813,0.3669688206855667,recycle
trashnet_cardboard115.jpg,train,64.6318866111467,0.9746851471637864,0.03217936338111254,0.3726461458873921,recycle
trashnet_cardboard117.jpg,train,225.18878122998078,0.9706231685890516,0.034291334705950714,0.3912382224840524,recycle
trashnet_cardboard118.jpg,train,198.41351697629722,0.9760560392478413,0.07078616595234814,0.5484960758371575,recycle
trashnet_cardboard119.jpg,train,149.24581598334404,0.9732678761849809,0.021450151169984152,0.23435064103783726,recycle
trashnet_cardboard12.jpg,train,262.359284913517,0.9048386662690286,0.02263303904610915,0.23461071180469925,recycle
trashnet_cardboard120.jpg,train,194.2427530429212,0.9746159585278652,0.024177903913524493,0.29173479715168454,recycle
trashnet_cardboard121.jpg,train,9.374079115951313,0.9985791310039634,0.03618280598166748,0.4683517387933153,recycle
trashnet_cardboard123.jpg,train,52.930112908392054,0.9942532515338925,0.05460002825717781,0.4658874334669656,recycle
trashnet_cardboard124.jpg,train,128.5512892376682,0.9914932579557415,0.05416500238469635,0.4817960233871261,recycle
trashnet_cardboard125.jpg,train,170.65288677130044,0.9805501126684192,0.03008715374423061,0.407153840285458,recycle
trashnet_cardboard127.jpg,train,59.54099935938501,0.987288074908853,0.026035449621649043,0.2720275511660092,recycle
trashnet_cardboard128.jpg,train,113.49301329276106,0.9870500576922383,0.04455580987022903,0.5469341187367919,recycle
trashnet_cardboard129.jpg,train,18.382467168481742,0.9970721974885713,0.0342231832979627,0.391677115976613,recycle
trashnet_cardboard13.jpg,train,369.8393057335042,0.8764341928817909,0.022555969784514705,0.2059195811530664,recycle
trashnet_cardboard130.jpg,train,100.46716848174248,0.9796782457808334,0.07090790501606171,0.5519290373755124,recycle
trashnet_cardboard131.jpg,train,76.83115791159513,0.9816951498745288,0.1182026611892511,0.6505211502558124,recycle
trashnet_cardboard132.jpg,train,47.97946028187059,0.9806434845859119,0.16399897709673086,0.7269349626144117,recycle
trashnet_cardboard133.jpg,train,33.82355060858424,0.9861153771364423,0.1409450419890121,0.7104699760345968,recycle
trashnet_cardboard135.jpg,train,161.45455637411914,0.9485118402520032,0.034298886716434,0.2949334487788655,recycle
trashnet_cardboard136.jpg,train,12.887852338244713,0.9904274908419386,0.1460579163765635,0.7247349499089253,recycle
trashnet_cardboard137.jpg,train,26.903627482383087,0.9858847242087577,0.1699084955981524,0.7830079461318739,recycle
trashnet_cardboard139.jpg,train,197.71246396540676,0.939665444897202,0.030416730398477143,0.3493150619550716,recycle
trashnet_cardboard14.jpg,train,69.69786995515696,0.9877984395660196,0.04214680487275414,0.4692675734753382,recycle
trashnet_cardboard140.jpg,train,150.92731021780907,0.9767692174868082,0.06567946486727246,0.4941807891130246,recycle
trashnet_cardboard142.jpg,train,68.44548766816143,0.9830663487195347,0.08902896110036755,0.6470028114463064,recycle
trashnet_cardboard143.jpg,train,233.92048366431777,0.900196052057936,0.08949976545882837,0.641542901645919,recycle
trashnet_cardboard144.jpg,train,184.46246396540678,0.9637379209550228,0.06677270544023106,0.6148742135148874,recycle
trashnet_cardboard145.jpg,train,75.53297165278669,0.9830364338785521,0.07040552359133717,0.6521878243285386,recycle
trashnet_cardboard146.jpg,train,75.1395339525945,0.9882707142390889,0.036954352108908475,0.48606698598019793,recycle
trashnet_cardboard147.jpg,train,62.1421965086483,0.9905438209708828,0.03167413008112147,0.4562998253892354,recycle
trashnet_cardboard148.jpg,train,259.90122517616913,0.9558061177756129,0.033396340788101185,0.4455590366775155,recycle
trashnet_cardboard149.jpg,train,157.22353459320948,0.9870556897607641,0.05016324226572965,0.5857836337264275,recycle
trashnet_cardboard15.jpg,train,26.10690262652146,0.9939668167610234,0.0608439891113837,0.5158596977685488,recycle
trashnet_cardboard150.jpg,train,122.33652306213966,0.9486438114935544,0.07402791773452556,0.6935141271224889,recycle
trashnet_cardboard151.jpg,train,143.5771941063421,0.932100789978463,0.08800946733714822,0.7062341825115945,recycle
trashnet_cardboard152.jpg,train,58.66692024343369,0.9807683878499204,0.08277442096875784,0.7015824300355586,recycle
trashnet_cardboard153.jpg,train,349.48710762331837,0.9150801747751166,0.07093885408271408,0.5681802963386806,recycle
trashnet_cardboard154.jpg,train,113.40350736707238,0.9733518620453019,0.08097121789180645,0.5987185304986694,recycle
trashnet_cardboard155.jpg,train,76.86779308135809,0.9775829557457804,0.033129517248480414,0.40232330737615873,recycle
trashnet_cardboard156.jpg,train,75.65787155669442,0.990045931076722,0.04751089250589919,0.5105116584294328,recycle
trashnet_cardboard158.jpg,train,258.4394418641896,0.9702482514059144,0.03716857021492609,0.46571007856223,recycle
trashnet_cardboard159.jpg,train,38.263472934016654,0.9936562000650626,0.030070235570758126,0.36588029249591764,recycle
trashnet_cardboard16.jpg,train,48.93293561819347,0.9931466688286219,0.04395219296655511,0.5133598314246837,recycle
trashnet_cardboard160.jpg,train,59.71214365791159,0.9907053160002781,0.043393571281009916,0.4734541375632905,recycle
trashnet_cardboard161.jpg,train,506.7951833760411,0.9346979724024348,0.043189804010811794,0.5073324394191796,recycle
trashnet_cardboard162.jpg,train,597.1623758808457,0.9064170107919802,0.11101500149333678,0.4883920334202768,recycle
trashnet_cardboard163.jpg,train,243.186298846893,0.9643265361797797,0.1279791175235806,0.5326114709523804,recycle
trashnet_cardboard164.jpg,train,53.89978379244074,0.989929365251875,0.12478698846681904,0.573704539434374,recycle
trashnet_cardboard165.jpg,train,72.92198510570148,0.9783431104057959,0.033886736323258816,0.34410382507325793,recycle
trashnet_cardboard166.jpg,train,508.19294522741836,0.883122443555727,0.0501112589266694,0.43594439516824185,recycle
trashnet_cardboard167.jpg,train,322.1977498398463,0.9534228717602792,0.07738697480197902,0.5811731639648623,recycle
trashnet_cardboard168.jpg,train,214.21314461883406,0.9858816652668599,0.24928731239887564,0.6679167310743215,recycle
trashnet_cardboard169.jpg,train,92.61565102498399,0.9616309354793278,0.10978654387260038,0.6816336890885495,recycle
trashnet_cardboard17.jpg,train,105.89197629724536,0.937046660703029,0.021270323039310524,0.16947045217874612,recycle
trashnet_cardboard170.jpg,train,23.23270339525945,0.9923722731108211,0.12384854505131285,0.7237630334218235,recycle
trashnet_cardboard171.jpg,train,44.53227098014094,0.9775717521016352,0.12203795860297433,0.7533982005386147,recycle
trashnet_cardboard173.jpg,train,35.57799487508007,0.9890573728161838,0.09073044074676861,0.6921632472157263,recycle
trashnet_cardboard174.jpg,train,93.08362027546443,0.98175137852708,0.046190961834363505,0.5072565614283218,recycle
trashnet_cardboard175.jpg,train,340.66830156950675,0.9433003499605463,0.03133428510419176,0.38554654538130306,recycle
trashnet_cardboard176.jpg,train,464.6896220371556,0.9356823316678097,0.04421958515879285,0.37311678007477644,recycle
trashnet_cardboard177.jpg,train,260.7921604740551,0.9601760035182089,0.045923179530224505,0.44416358031540987,recycle
trashnet_cardboard178.jpg,train,157.11052610506084,0.9746565266855779,0.04782276408231898,0.43088958900147045,recycle
trashnet_cardboard179.jpg,train,299.8946388532991,0.956742565760059,0.07112930157226768,0.5069649582884301,recycle
trashnet_cardboard18.jpg,train,213.0894859064702,0.9425213377208178,0.028489145025049314,0.2876096687783222,recycle
trashnet_cardboard180.jpg,train,75.13661114670084,0.9920157781188319,0.060397645311647145,0.5825297631626488,recycle
trashnet_cardboard181.jpg,train,136.39796204356182,0.9762184670785126,0.05095961165660801,0.46755091874057897,recycle
trashnet_cardboard182.jpg,train,158.7415318705958,0.9129737281734805,0.05045853044901934,0.4704466464303844,recycle
trashnet_cardboard183.jpg,train,120.25328315182574,0.9813102834107994,0.10437641724893883,0.502169297898754,recycle
trashnet_cardboard184.jpg,train,68.37031550288278,0.987581893407941,0.07926882374683364,0.568731873959573,recycle
trashnet_cardboard185.jpg,train,92.40542921204356,0.8809231421291217,0.07869408612086867,0.5560358624033103,recycle
trashnet_cardboard186.jpg,train,74.02636531069825,0.9864593295470986,0.03827059649674987,0.44838487676144645,recycle
trashnet_cardboard187.jpg,train,99.54220051249199,0.9848053293934853,0.05469389338211565,0.5367021972670702,recycle
trashnet_cardboard188.jpg,train,82.20447629724535,0.9854265485787875,0.06554718447439696,0.5311632786017786,recycle
trashnet_cardboard189.jpg,train,191.2912996476618,0.9808795847107443,0.047204444757642405,0.56275031460145,recycle
trashnet_cardboard19.jpg,train,115.14213645099292,0.971404293219194,0.036918947988732076,0.3171539062031209,recycle
trashnet_cardboard190.jpg,train,620.8627682575273,0.9281075797009728,0.05197948532254539,0.445383523421188,recycle
trashnet_cardboard194.jpg,train,98.12481982703395,0.9802685730913007,0.06489313420738736,0.5516561583677897,recycle
trashnet_cardboard195.jpg,train,197.37946428571428,0.9763953549634877,0.07599805279641415,0.5284774718492372,recycle
trashnet_cardboard196.jpg,train,133.073050128123,0.9811559301214919,0.0651153861875885,0.46061164397714016,recycle
trashnet_cardboard198.jpg,train,158.1249199231262,0.96491595050733,0.06186415963569927,0.4600190483091636,recycle
trashnet_cardboard2.jpg,train,32.72067184497118,0.9874557338428427,0.027227590654145827,0.2909749795099554,recycle
trashnet_cardboard20.jpg,train,113.76633568225495,0.93468951733508,0.024836436555743257,0.22530107721062562,recycle
trashnet_cardboard200.jpg,train,54.65963324791801,0.9920536652756178,0.06103610034490451,0.5409748202092499,recycle
trashnet_cardboard201.jpg,train,162.75280269058294,0.9784355370901998,0.08552597188670194,0.5834619724786643,recycle
trashnet_cardboard202.jpg,train,120.48502562459961,0.9779305178624069,0.13644555702210684,0.6555643357561678,recycle
trashnet_cardboard208.jpg,train,17.270419602818706,0.9970738279367373,0.07711911595942891,0.6153963747410611,recycle
trashnet_cardboard21.jpg,train,41.250440422805895,0.984471091702783,0.03017611487216041,0.3762592594121653,recycle
trashnet_cardboard211.jpg,train,89.73212283792441,0.9838650278480621,0.08803315479710133,0.5429395723981281,recycle
trashnet_cardboard212.jpg,train,143.83059737347855,0.9505433313261697,0.06848821575752743,0.5566013734979255,recycle
trashnet_cardboard213.jpg,train,32.25796764894298,0.9931287189282517,0.06541431340806955,0.5775598032100802,recycle
